Date,Open,High,Low,Close,Adj Close,Volume
2018-07-20,137.63309883578378,140.38839678216496,137.9793040127805,138.60762814045444,138.60762814045444,3377559
2018-07-23,140.49653168151872,140.54321341485416,137.47350887926683,139.38945101223175,139.38945101223175,3856188
2018-07-24,138.03211913740006,139.2803394348649,138.08565315648264,138.15250030135365,138.15250030135365,3543628
2018-07-25,134.65937414225533,137.8326007586849,135.67245800060346,136.83204368826938,136.83204368826938,3009386
2018-07-26,138.20140693103667,137.49277342569462,137.02097815978723,137.35398525388626,137.35398525388626,1484427
2018-07-27,137.11564174116555,137.8307236305918,136.22652951676514,137.65096992711946,137.65096992711946,3417714
2018-07-30,137.8109294951612,139.10328678878352,137.54968221062802,137.90146277746535,137.90146277746535,2794834
2018-07-31,138.57989131753135,138.92982812983345,137.7771444631656,138.24791098696232,138.24791098696232,1524436
2018-08-01,137.7583859451629,139.4024223985392,136.57914464329232,137.56788626538383,137.56788626538383,4016410
2018-08-02,138.50959177968386,138.61332103726377,135.97047006255107,137.80013996254482,137.80013996254482,4958905
2018-08-03,137.65772606527366,138.3797753532488,137.66978369154756,138.0932124358435,138.0932124358435,1597202
2018-08-06,137.89196681599321,138.8082986848212,137.09038097558093,137.37886101781714,137.37886101781714,2553687
2018-08-07,138.98508885137798,139.83134237184393,137.72668186525385,139.2446355289619,139.2446355289619,3021913
2018-08-08,140.4572789307612,140.76940906458546,138.71722938520583,139.71846844987368,139.71846844987368,3040987
2018-08-09,139.1425324366841,139.92283052368137,136.7035947279075,138.52716495267103,138.52716495267103,2109229
2018-08-10,138.24827985926026,140.984246783709,138.89048944698519,139.18371856130486,139.18371856130486,4893623
2018-08-13,139.2950190072526,139.7934192806809,136.91718110503146,138.20903689107755,138.20903689107755,1192593
2018-08-14,138.46015804970594,140.34884363056543,138.53036320251636,138.99612149482,138.99612149482,3437611
2018-08-15,140.96277487210855,141.51398343861771,139.84119621652414,140.1547170738274,140.1547170738274,2341795
2018-08-16,139.70132206887703,141.22588404353988,137.96717592516117,139.3340347554757,139.3340347554757,2996777
2018-08-17,142.13559456151515,140.8890590797131,139.11004164490257,140.29741088472002,140.29741088472002,3089884
2018-08-20,140.48672582928464,140.71241600004888,139.20053689493184,140.7101918116565,140.7101918116565,1972048
2018-08-21,141.1829351755328,142.07616109044739,140.91332681875863,141.532251971651,141.532251971651,1009795
2018-08-22,143.40962534841722,143.86482771355844,142.53310164154055,143.42904495430494,143.42904495430494,2637419
2018-08-23,142.88047705546782,144.50732600853007,142.37271348564124,143.18365683830208,143.18365683830208,4380796
2018-08-24,143.22986257588664,143.69734387347566,140.46174174601157,142.4299206739446,142.4299206739446,2511546
2018-08-27,139.92409563588248,142.7273290097285,140.9559083308403,141.54040624431906,141.54040624431906,4079516
2018-08-28,139.67091354020727,140.75708284577252,140.1349614826601,140.72459595935362,140.72459595935362,1627395
2018-08-29,139.57969132836033,142.1050503588408,139.9383978322823,140.6474942499395,140.6474942499395,3410825
2018-08-30,141.93895381672974,141.63570704972716,139.85945806217552,140.98864622475617,140.98864622475617,2977752
2018-08-31,142.9759503966681,142.59544900209946,140.7606915355587,141.2653370240862,141.2653370240862,2496030
2018-09-03,141.98807105458474,143.2056771301265,140.26194039236367,142.0925202731222,142.0925202731222,3849090
2018-09-04,141.9367004418101,142.7909840158559,141.5741510352676,142.1055221650001,142.1055221650001,4312750
2018-09-05,143.6291084052706,143.82820877636564,141.76742477903704,143.55905624215742,143.55905624215742,1011009
2018-09-06,144.45627771152766,143.48323720424042,143.0874492816263,143.29439940891947,143.29439940891947,1178168
2018-09-07,145.0872154413185,147.67760524173354,144.70144317070978,146.0145685755091,146.0145685755091,2723480
2018-09-10,146.8786049060089,148.47703100743723,144.8262648863976,146.6402359232741,146.6402359232741,4699397
2018-09-11,146.75827599664024,147.0826544603864,145.44557949006136,145.7830783668578,145.7830783668578,3487065
2018-09-12,145.21328003873654,144.91905409851765,142.77553194859817,144.7121858687967,144.7121858687967,2991367
2018-09-13,145.38423990063862,145.99871271781637,144.28889156320886,145.1946582840399,145.1946582840399,2375330
2018-09-14,145.9722415912812,146.42907389892437,143.079765281832,144.97119549871405,144.97119549871405,4213850
2018-09-17,142.9819636998069,147.24483776082627,144.33155590554605,145.68519599280614,145.68519599280614,1330328
2018-09-18,146.83630893691057,146.39487086196186,145.55525987763258,146.15843361737967,146.15843361737967,3530449
2018-09-19,145.4315290215954,146.08566614241357,145.7089996548886,146.0856047047228,146.0856047047228,1214709
2018-09-20,143.40817808979796,146.66308507841563,144.63134089420421,145.2388109866544,145.2388109866544,4059968
2018-09-21,144.23516636149353,144.43715611394097,143.5379289434432,143.72396376196855,143.72396376196855,3708668
2018-09-24,144.65110735506445,143.78641147313803,142.98971287721483,143.2774488099015,143.2774488099015,1859375
2018-09-25,143.9963990895973,144.15964254380404,143.92452672353204,144.133847604225,144.133847604225,2000294
2018-09-26,145.30081589555815,145.4285401618782,143.5020542608721,144.3479413483552,144.3479413483552,4750786
2018-09-27,144.71448082763183,144.80450404049515,141.51104581712804,143.1022025696432,143.1022025696432,4198454
2018-09-28,144.59029794907843,145.19064678803957,142.9926163870617,143.2753834954944,143.2753834954944,2464003
2018-10-01,145.3006654045946,144.79219077644981,143.40006000887857,143.66070087522323,143.66070087522323,1946984
2018-10-02,143.51897093009399,143.80576609450188,141.48998553998743,142.7768434390221,142.7768434390221,4979940
2018-10-03,143.0060021838692,143.1006813159461,142.5362025810315,142.93056854496763,142.93056854496763,3285362
2018-10-04,141.38681145151645,144.08652286649883,142.79355718719563,142.98877726341362,142.98877726341362,3842894
2018-10-05,141.59974447745304,142.60576512351378,141.51210980917185,141.845806965583,141.845806965583,4450375
2018-10-08,141.36034773061508,143.41786488769844,140.35613153417773,142.20359432593128,142.20359432593128,2892901
2018-10-09,144.9353215697973,143.54183154805258,141.12143634674712,142.7643788522995,142.7643788522995,1177265
2018-10-10,143.67154428304244,144.32802834237552,143.1393009707646,143.84743009547478,143.84743009547478,4915090
2018-10-11,145.02443695429417,145.09116269796644,143.5895906128549,144.9012321475097,144.9012321475097,4666487
2018-10-12,144.07504815559307,144.1533996687304,142.44901143221654,143.5235627795526,143.5235627795526,1847790
2018-10-15,142.62934018600993,142.77902740821298,141.23148921267233,142.58573773963747,142.58573773963747,4226585
2018-10-16,144.79582404727688,143.45456690849412,141.73543070192062,143.10077300684614,143.10077300684614,4528329
2018-10-17,142.99190959602387,145.58923127491744,142.35709092763835,143.61455895775833,143.61455895775833,4036773
2018-10-18,144.32421409930163,145.0178137578776,143.59740390698977,144.12960664406438,144.12960664406438,2307981
2018-10-19,147.23986754902106,149.04608166772914,147.90432529319347,147.9823381347191,147.9823381347191,1190128
2018-10-22,147.23320613419156,150.3004657028867,147.64209508143205,148.55322864541228,148.55322864541228,2690792
2018-10-23,149.0770251946876,151.67993208657424,147.90684651621146,149.68879428559288,149.68879428559288,2631570
2018-10-24,150.60575925203767,151.80822494777544,149.50380153204893,150.6427960490861,150.6427960490861,2975556
2018-10-25,150.8648850758746,152.9191349424802,149.62940521698806,151.29418730039188,151.29418730039188,4490678
2018-10-26,150.2864970758777,151.6328001044249,148.99566936982907,150.97891805575154,150.97891805575154,1579294
2018-10-29,150.33156981257298,152.3493751911394,151.41065486796825,151.7378872762448,151.7378872762448,2660102
2018-10-30,150.88195648907856,151.77046950369638,149.58150678342327,150.96506206170724,150.96506206170724,3345170
2018-10-31,149.22352308093622,152.0732579803145,149.37965630756716,150.7282434549672,150.7282434549672,2511710
2018-11-01,151.0029358708277,151.6072632856483,148.28296901242155,150.2428799071381,150.2428799071381,2767091
2018-11-02,150.40719379945895,150.95523291582336,148.35355257861886,150.32475404652445,150.32475404652445,4081977
2018-11-05,151.18186111373302,152.9058324614712,151.26605538974968,152.63941261319795,152.63941261319795,1832230
2018-11-06,150.46293834355632,152.0369399335372,150.2849178366418,150.7721474206062,150.7721474206062,2125847
2018-11-07,150.70625120539012,151.71505933535823,149.86129593471952,151.45840761098071,151.45840761098071,1816609
2018-11-08,150.16486625021022,151.0026767562497,149.63163347136899,149.84569173979105,149.84569173979105,4635192
2018-11-09,150.71421032002476,150.76060413011425,147.81236126565835,149.37375987400162,149.37375987400162,1390166
2018-11-12,148.58753800132325,151.86393346375792,148.64231822267962,150.462710470969,150.462710470969,3612783
2018-11-13,150.64201656921188,152.03393471138367,149.76132370052758,150.52699049006446,150.52699049006446,2392935
2018-11-14,149.28911291656848,151.19496455526647,148.18797512216898,149.44924571213514,149.44924571213514,4188741
2018-11-15,149.40528207932564,149.73385998680476,147.87365653868153,148.73394200287518,148.73394200287518,2655464
2018-11-16,149.62673638004753,150.874038130869,148.53800964183358,149.41353975180985,149.41353975180985,2406819
2018-11-19,147.9312037883539,149.9215185908244,148.0624313418765,148.68317312009273,148.68317312009273,2364170
2018-11-20,148.58057777400808,149.27291158927008,147.37537246877406,148.8996317096747,148.8996317096747,4586872
2018-11-21,148.14917769277503,148.9965828393173,147.0728504212455,148.9452035495785,148.9452035495785,3481936
2018-11-22,149.3696103405713,148.86268597332656,146.4121014835038,148.2936032019727,148.2936032019727,1878835
2018-11-23,150.45885893996996,151.32361470397325,150.08798472154814,150.43754729129802,150.43754729129802,3535750
2018-11-26,152.97265699936904,152.30567820247336,149.3219790143029,151.07146631361604,151.07146631361604,1623578
2018-11-27,148.9856629131438,150.74624238796486,147.5714608441042,149.04632372695843,149.04632372695843,4361838
2018-11-28,148.52437127481738,149.62526947514016,148.72710324034728,149.23277804172784,149.23277804172784,4277560
2018-11-29,147.05727718434665,148.82209115675641,148.43642235111645,148.57099157695947,148.57099157695947,4169870
2018-11-30,147.62028523549975,151.35038480670434,148.88743037798693,149.4234249117557,149.4234249117557,3469485
2018-12-03,147.0467682303175,148.8469932920758,146.80648769975994,148.630904173323,148.630904173323,1893964
2018-12-04,148.78329438286758,149.47314987207045,147.24981038206454,148.5161677318561,148.5161677318561,4031946
2018-12-05,149.52988003406648,150.19228246842314,147.57904568904078,149.02115501083654,149.02115501083654,4085691
2018-12-06,148.30571950297454,150.96965904682156,149.37260550278847,149.88691020500667,149.88691020500667,3228588
2018-12-07,149.581652112027,148.85867811201678,147.24783748680125,148.68661379795088,148.68661379795088,1843353
2018-12-10,147.8690515104265,148.46616639011717,148.29586954955408,148.35211256210994,148.35211256210994,3379093
2018-12-11,148.02396026293454,148.08813410587106,147.12652455940295,147.877167250949,147.877167250949,2285979
2018-12-12,148.83605864663068,148.3950133861205,145.9703313212906,147.22383801837526,147.22383801837526,2605399
2018-12-13,149.8861315745219,150.07798203392503,148.69709912757375,148.98929225865638,148.98929225865638,1308444
2018-12-14,149.1257433217115,149.8617555536908,147.74826682072347,149.39427396961733,149.39427396961733,4979336
2018-12-17,147.242197789867,149.40893829897348,147.66332741765845,148.1333900152823,148.1333900152823,3113257
2018-12-18,146.89943656100775,150.69138696644836,147.74668973670018,149.05125196233706,149.05125196233706,3760451
2018-12-19,150.45425484010727,151.25656607904287,150.36301387419903,151.1734081593497,151.1734081593497,1603760
2018-12-20,151.99474318107312,153.2021333069969,151.01378622894552,152.20587341990083,152.20587341990083,1697389
2018-12-21,149.69932392679564,152.06512427815218,150.471602348689,150.6865034539468,150.6865034539468,2719799
2018-12-24,150.07101241398829,150.70689323521995,150.16844378123736,150.20226938108058,150.20226938108058,3175249
2018-12-25,151.54603241322596,152.0847223408535,149.65005167550657,151.46918053026718,151.46918053026718,1261674
2018-12-26,150.53665508284033,151.98878687062717,150.22225104711404,150.7615110646484,150.7615110646484,3238671
2018-12-27,150.55532791197118,153.00120107968212,149.5659764872337,151.20533049279464,151.20533049279464,4766176
2018-12-28,152.1486192181907,153.5998133868298,149.98126394527958,151.97996454622398,151.97996454622398,1046940
2018-12-31,151.4949747242153,152.21929451284507,150.63017155864807,151.0530340746459,151.0530340746459,1733307
2019-01-01,149.90310964114127,152.4539521540986,150.4631672362174,150.9935087185841,150.9935087185841,3182153
2019-01-02,149.1631737582613,148.48188631893063,146.42652180324572,147.75224137851504,147.75224137851504,4904840
2019-01-03,146.6292656048965,148.00978479337826,144.7969564679795,146.72785373718074,146.72785373718074,4820730
2019-01-04,146.49413520873242,147.40764876804266,144.64365688940606,146.47528558578756,146.47528558578756,3849310
2019-01-07,145.93571682707926,145.60737467673783,144.22175136369154,145.2275024038227,145.2275024038227,3848411
2019-01-08,147.09312983901788,148.26339025550888,145.26969314270093,146.85991370775437,146.85991370775437,4344443
2019-01-09,146.38290896370697,146.54270160449138,145.15828062359392,145.42977232979374,145.42977232979374,2056504
2019-01-10,145.27685200829856,145.70697100700392,143.0348514746887,144.98972784309674,144.98972784309674,4718018
2019-01-11,144.5080310457424,146.94314680054012,143.19176195231088,145.12046842038285,145.12046842038285,3444149
2019-01-14,146.92324523465504,146.6036099451024,146.2342837936906,146.56174170944894,146.56174170944894,3736054
2019-01-15,143.98215335094883,145.7574258607685,144.52703330866328,145.1258795582695,145.1258795582695,3214669
2019-01-16,146.39760301620097,146.40280610597975,146.08873331541093,146.28904331042446,146.28904331042446,4301817
2019-01-17,146.2660463807996,147.8323310038873,145.7558411736477,146.29927637144405,146.29927637144405,4224792
